ID|Order Quantity|Sales|Ship Mode|Profit|Unit Price|Customer Name|Province|Customer Segment|Product Category|Product Sub-Category|Product Name
4963|37|107.73|Regular Air|39.81|3.15|Denny Joy|Manitoba|Corporate|Office Supplies|Labels|Avery 520
4964|4|174.55|Express Air|-114.39|39.99|Steven Ward|Manitoba|Consumer|Technology|Computer Peripherals|Zoom V.92 V.44 PCI Internal Controllerless FaxModem
4965|32|74.34|Regular Air|-166.55|2.16|Henia Zydlo|Manitoba|Home Office|Office Supplies|Binders and Binder Accessories|Peel & Stick Add-On Corner Pockets
4966|35|228.8|Regular Air|-99.08|6.48|Henia Zydlo|Manitoba|Home Office|Office Supplies|Paper|Xerox 21
4967|43|6089.05|Delivery Truck|-2110.56|146.05|Henia Zydlo|Manitoba|Home Office|Furniture|Tables|BPI Conference Tables
4968|44|839.7|Regular Air|211.79|19.98|Tracy Collins|Manitoba|Consumer|Office Supplies|Paper|Xerox Blank Computer Paper
4969|46|1662.5|Regular Air|289.02|34.58|Tracy Collins|Manitoba|Consumer|Office Supplies|Pens & Art Supplies|Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop
4970|46|745.99|Regular Air|226.09|15.98|Valerie Dominguez|Manitoba|Corporate|Technology|Computer Peripherals|Logitech Access Keyboard
4971|6|473.9855|Regular Air|-301.68|95.99|Michael Moore|Manitoba|Corporate|Technology|Telephones and Communication|T60
4972|24|1548.43|Regular Air|622.89|63.94|Natalie Webber|Manitoba|Consumer|Furniture|Office Furnishings|"Howard Miller 16"" Diameter Gallery Wall Clock"
4973|10|54.84|Regular Air|-56.3|5.02|Natalie Webber|Manitoba|Consumer|Technology|Computer Peripherals|Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack
4974|21|2185.9535|Regular Air|268.01|125.99|Toby Knight|Manitoba|Consumer|Technology|Telephones and Communication|StarTAC ST7868
4975|12|1323.5435|Express Air|-34.73|125.99|Toby Knight|Manitoba|Consumer|Technology|Telephones and Communication|M3682
4976|36|257.91|Regular Air|90.86|6.98|Maria Zettner|Manitoba|Corporate|Office Supplies|Paper|Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6? x 11?
4977|38|6216.6|Regular Air|1082.21|161.55|Nick Radford|Manitoba|Corporate|Office Supplies|Storage & Organization|Fellowes Super Stor/Drawer? Files
4978|26|765.96|Regular Air|240.06|31.78|Thea Hudgings|Manitoba|Consumer|Technology|Computer Peripherals|Memorex 4.7GB DVD-RAM, 3/Pack
4979|1|102.9|Delivery Truck|-81.89|48.58|Natalie Webber|Manitoba|Corporate|Furniture|Bookcases|O'Sullivan 2-Shelf Heavy-Duty Bookcases
4980|8|2174.96|Delivery Truck|-223.89|264.98|Ross Baird|Manitoba|Corporate|Technology|Office Machines|Panasonic KX-P1131 Dot Matrix Printer
4981|7|51.03|Regular Air|-21.38|6.81|Maurice Satty|Manitoba|Corporate|Office Supplies|Binders and Binder Accessories|Avery Self-Adhesive Photo Pockets for Polaroid Photos
4982|22|426.7|Regular Air|104.77|19.84|Maria Zettner|Manitoba|Corporate|Office Supplies|Pens & Art Supplies|Prismacolor Color Pencil Set
4983|30|550.29|Regular Air|-82.5|17.7|Tanja Norvell|Manitoba|Consumer|Office Supplies|Storage & Organization|Portfile? Personal File Boxes
4984|11|62.84|Express Air|9.53|5.18|Linda Southworth|Manitoba|Consumer|Office Supplies|Paper|Array? Memo Cubes
4985|50|7156.56|Regular Air|1871.26|142.86|Roy Skaria|Manitoba|Corporate|Office Supplies|Storage & Organization|Letter Size Cart
4986|29|6481.95|Delivery Truck|846.23|243.98|Ryan Crowe|Manitoba|Small Business|Furniture|Chairs & Chairmats|Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back
4987|49|2469.15|Regular Air|1244.81|48.94|Natalie Webber|Manitoba|Corporate|Office Supplies|Paper|Xerox 1916
4988|33|463.42|Regular Air|14.2|14.45|Sue Ann Reed|Manitoba|Consumer|Office Supplies|Binders and Binder Accessories|"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
4989|4|997|Delivery Truck|-307.96|258.98|Jill Stevenson|Manitoba|Consumer|Furniture|Chairs & Chairmats|Global Enterprise? Series Seating Low-Back Swivel/Tilt Chairs
4990|43|2357.9085|Regular Air|538.49|65.99|Penelope Sewall|Manitoba|Home Office|Technology|Telephones and Communication|StarTAC 7760
4991|15|72.67|Regular Air|-62.37|4.28|Gary Hwang|Manitoba|Home Office|Office Supplies|Paper|Xerox 1927
4992|50|99.08|Express Air|11.28|1.76|Roy Skaria|Manitoba|Corporate|Office Supplies|Pens & Art Supplies|Newell 310
4993|2|25.72|Regular Air|-15.5|10.98|Nora Pelletier|Manitoba|Corporate|Office Supplies|Scissors, Rulers and Trimmers|Fiskars? Softgrip Scissors
4994|43|319.96|Express Air|123.15|6.98|Matthew Clasen|Manitoba|Consumer|Office Supplies|Paper|Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6? x 11?
4995|32|204.21|Express Air|-204.81|5.98|Thea Hudgings|Manitoba|Consumer|Office Supplies|Paper|Xerox 1895
4996|33|223.88|Regular Air|55.21|6.68|Gary Hwang|Manitoba|Home Office|Office Supplies|Pens & Art Supplies|Sanford Liquid Accent Highlighters
4997|5|131.27|Delivery Truck|-70.43|25.98|Nora Pelletier|Manitoba|Home Office|Furniture|Chairs & Chairmats|Global Stack Chair without Arms, Black
4998|29|13571.7|Regular Air|3825.69|449.99|Nora Pelletier|Manitoba|Home Office|Technology|Copiers and Fax|Canon PC940 Copier
4999|10|78.72|Regular Air|-22.36|7.64|Denny Joy|Manitoba|Corporate|Office Supplies|Paper|"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
5000|21|788.85|Regular Air|317.53|37.7|Valerie Takahito|Manitoba|Consumer|Office Supplies|Binders and Binder Accessories|Vinyl Sectional Post Binders
5001|43|364.59|Regular Air|-14.28|8.56|Valerie Takahito|Manitoba|Consumer|Office Supplies|Paper|"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book"
5002|26|66.6|Regular Air|13.99|2.62|Valerie Dominguez|Manitoba|Corporate|Office Supplies|Rubber Bands|Staples Metal Binder Clips
5003|9|312.25|Regular Air|15.56|33.89|Valerie Dominguez|Manitoba|Corporate|Office Supplies|Storage & Organization|File Shuttle II and Handi-File, Black
5004|36|70.63|Regular Air|-66.87|2.08|Gary Hwang|Manitoba|Home Office|Office Supplies|Scissors, Rulers and Trimmers|Kleencut? Forged Office Shears by Acme United Corporation
5005|6|89.75|Regular Air|-38.29|13.99|Victor Price|Manitoba|Consumer|Technology|Office Machines|Sharp EL500L Fraction Calculator
5006|41|478.38|Regular Air|-34.39|11.97|Natalie Webber|Manitoba|Consumer|Office Supplies|Appliances|Staples 6 Outlet Surge
5007|6|247.15|Regular Air|-88.35|40.89|Jack Garza|Manitoba|Corporate|Furniture|Office Furnishings|Eldon Executive Woodline II Cherry Finish Desk Accessories
5008|30|314.93|Regular Air|-17.5|9.99|Thais Sissman|Manitoba|Small Business|Technology|Office Machines|Canon F603 Scientific Calculator
5009|25|726.82|Express Air|-173.88|30.42|Thais Sissman|Manitoba|Small Business|Technology|Computer Peripherals|Fellowes Internet Keyboard, Platinum
5010|44|115.24|Regular Air|43.23|2.61|Susan MacKendrick|Manitoba|Corporate|Office Supplies|Labels|Avery 494
5011|28|9601.94|Delivery Truck|2428.59|349.45|Susan MacKendrick|Manitoba|Corporate|Furniture|Tables|SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black
5012|6|973.862|Regular Air|-693.33|205.99|Mick Crebagga|Manitoba|Corporate|Technology|Telephones and Communication|TimeportP7382
5013|35|1624.67|Regular Air|504.35|45.19|Henia Zydlo|Manitoba|Home Office|Technology|Computer Peripherals|Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus
5014|47|116.06|Regular Air|25.2|2.62|Gary Hwang|Manitoba|Home Office|Office Supplies|Rubber Bands|Staples Metal Binder Clips
5015|10|39.42|Regular Air|7.78|3.85|Mike Gockenbach|Manitoba|Consumer|Office Supplies|Pens & Art Supplies|Avery Hi-Liter Pen Style Six-Color Fluorescent Set
5016|35|801.44|Regular Air|308.12|22.24|Mike Gockenbach|Manitoba|Consumer|Technology|Computer Peripherals|Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel
5017|22|1194.06|Regular Air|326.97|54.74|Mike Gockenbach|Manitoba|Consumer|Furniture|Office Furnishings|C-Line Cubicle Keepers Polyproplyene Holder w/Velcro? Back, 8-1/2x11, 25/Bx
5018|49|377.02|Regular Air|84.66|7.08|Mike Gockenbach|Manitoba|Consumer|Office Supplies|Pens & Art Supplies|SANFORD Major Accent? Highlighters
5019|48|7339.24|Delivery Truck|-279.74|145.98|Mike Gockenbach|Manitoba|Consumer|Furniture|Tables|Bevis Rectangular Conference Tables
5020|38|137.07|Regular Air|-199.3|3.52|Nora Pelletier|Manitoba|Home Office|Office Supplies|Binders and Binder Accessories|Self-Adhesive Ring Binder Labels
5021|28|203.99|Regular Air|-8.51|7.28|Nora Pelletier|Manitoba|Home Office|Office Supplies|Paper|"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
5022|48|2962.96|Delivery Truck|-612.94|58.14|Thea Hudgings|Manitoba|Consumer|Furniture|Bookcases|O'Sullivan 3-Shelf Heavy-Duty Bookcases
5023|48|782.93|Regular Air|401.07|15.57|Thea Hudgings|Manitoba|Consumer|Office Supplies|Envelopes|Park Ridge? Embossed Executive Business Envelopes
5024|17|34.16|Regular Air|-2.29|2.1|Maurice Satty|Manitoba|Corporate|Office Supplies|Pens & Art Supplies|Sanford EarthWrite? Recycled Pencils, Medium Soft, #2
5025|5|244.9|Regular Air|-135.4|47.98|Tom Zandusky|Manitoba|Home Office|Technology|Computer Peripherals|DS/HD IBM Formatted Diskettes, 200/Pack - Staples
5026|2|125.273|Regular Air|-301.91|65.99|Natalie Webber|Manitoba|Consumer|Technology|Telephones and Communication|5180
5027|39|209.33|Regular Air|-160.71|4.98|Michael Moore|Manitoba|Corporate|Office Supplies|Paper|Xerox 1922
5028|41|265.61|Regular Air|-147.82|6.48|Gary Hwang|Manitoba|Home Office|Office Supplies|Paper|Xerox 210
5029|27|485.03|Regular Air|-88.02|17.7|Gary Hwang|Manitoba|Home Office|Office Supplies|Storage & Organization|Portfile? Personal File Boxes
5030|21|2039.33|Delivery Truck|-862.44|95.95|Jamie Frazer|Manitoba|Small Business|Furniture|Chairs & Chairmats|Bevis Steel Folding Chairs
5031|50|2842.54|Regular Air|1315.75|58.1|Natalie Webber|Manitoba|Corporate|Office Supplies|Binders and Binder Accessories|Avery Arch Ring Binders
5032|24|40.24|Regular Air|-3.73|1.76|Joseph Airdo|Manitoba|Consumer|Office Supplies|Pens & Art Supplies|Newell 310
5033|21|98.77|Regular Air|41.33|4.91|Irene Maddox|Manitoba|Consumer|Office Supplies|Labels|Avery 508
5034|21|173.7|Regular Air|-31.59|7.68|Tracy Zic|Manitoba|Consumer|Office Supplies|Binders and Binder Accessories|GBC VeloBinder Strips
5035|5|1811.25|Regular Air|203.44|367.99|Tracy Zic|Manitoba|Consumer|Office Supplies|Binders and Binder Accessories|Ibico Ibimaster 300 Manual Binding System
5036|10|2642.95|Delivery Truck|-474.49|262.11|Tracy Zic|Manitoba|Consumer|Furniture|Tables|Bevis Boat-Shaped Conference Table
5037|15|614.15|Express Air|-54.37|39.98|Penelope Sewall|Manitoba|Home Office|Technology|Computer Peripherals|IBM Active Response Keyboard, Black
5038|31|154.24|Regular Air|68.88|4.98|Penelope Sewall|Manitoba|Home Office|Office Supplies|Labels|Avery White Multi-Purpose Labels
5039|20|140.31|Regular Air|-94.11|6.48|Penelope Sewall|Manitoba|Home Office|Office Supplies|Paper|Xerox 1984
5040|20|1460.42|Delivery Truck|-441.44|68.81|Mick Crebagga|Manitoba|Home Office|Office Supplies|Appliances|Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter
5041|42|6659.7415|Express Air|1647.75|195.99|Mick Crebagga|Manitoba|Home Office|Technology|Telephones and Communication|CF 888
5042|45|2601.7905|Regular Air|748.2|65.99|Jill Stevenson|Manitoba|Consumer|Technology|Telephones and Communication|8860
5043|50|1227.18|Delivery Truck|-252.53|23.99|Steven Ward|Manitoba|Consumer|Furniture|Office Furnishings|Westinghouse Floor Lamp with Metal Mesh Shade, Black
5044|30|4278.61|Delivery Truck|-955.56|150.98|Gary Hwang|Manitoba|Home Office|Furniture|Bookcases|Bush Mission Pointe Library
5045|1|10.94|Regular Air|-4.35|9.68|Sean Braxton|Manitoba|Small Business|Office Supplies|Paper|"Wirebound Service Call Books, 5 1/2"" x 4"""
5046|12|1755.3|Delivery Truck|-7.01|150.98|Sean Braxton|Manitoba|Small Business|Furniture|Tables|"Iceberg OfficeWorks 42"" Round Tables"
5047|44|205.11|Regular Air|95.52|4.91|Linda Southworth|Manitoba|Consumer|Office Supplies|Labels|Avery 508
5048|21|3981.23|Regular Air|294.94|193.17|Linda Southworth|Manitoba|Consumer|Office Supplies|Storage & Organization|Fellowes Staxonsteel? Drawer Files
5049|20|2458.2425|Regular Air|110.54|155.99|Linda Southworth|Manitoba|Consumer|Technology|Telephones and Communication|CF 688
5050|46|11036.16|Delivery Truck|1187.8|236.97|Roy Skaria|Manitoba|Corporate|Furniture|Tables|Chromcraft Rectangular Conference Tables
5051|18|115.71|Regular Air|-91.61|6.48|Valerie Takahito|Manitoba|Consumer|Office Supplies|Paper|Xerox 212
5052|31|4587.3|Express Air|1771.15|150.98|Tanja Norvell|Manitoba|Corporate|Technology|Office Machines|Canon MP41DH Printing Calculator
5053|15|403.71|Delivery Truck|-97.47|25.98|Tanja Norvell|Manitoba|Corporate|Furniture|Chairs & Chairmats|Global Stack Chair without Arms, Black
5054|39|1243.45|Regular Air|-1212.55|32.48|Tanja Norvell|Manitoba|Corporate|Office Supplies|Storage & Organization|Fellowes Neat Ideas? Storage Cubes
5055|46|175.23|Regular Air|-13.35|3.69|Valerie Takahito|Manitoba|Consumer|Office Supplies|Envelopes|Colored Envelopes
5056|43|224.58|Regular Air|46.31|5.18|Mike Gockenbach|Manitoba|Consumer|Office Supplies|Paper|Array? Memo Cubes
5057|6|343.36|Regular Air|-41.27|56.96|Ryan Crowe|Manitoba|Small Business|Office Supplies|Appliances|Conquest? 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit
5058|7|309.2215|Regular Air|-68.3|55.99|Ryan Crowe|Manitoba|Small Business|Technology|Telephones and Communication|Accessory32
5059|30|2477.99|Regular Air|747.68|80.98|Troy Blackwell|Manitoba|Home Office|Office Supplies|Appliances|Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection
5060|23|48.83|Regular Air|1|2.1|Troy Blackwell|Manitoba|Home Office|Office Supplies|Pens & Art Supplies|Sanford EarthWrite? Recycled Pencils, Medium Soft, #2
5061|50|297.76|Regular Air|-111.34|5.98|Mike Gockenbach|Manitoba|Consumer|Office Supplies|Paper|Xerox 1903
5062|43|257.41|Regular Air|-131.08|5.98|Valerie Dominguez|Manitoba|Corporate|Office Supplies|Storage & Organization|"Perma STOR-ALL? Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
5063|35|241.43|Regular Air|-65.8|6.84|Michael Oakman|Manitoba|Small Business|Office Supplies|Scissors, Rulers and Trimmers|Acme? Design Stainless Steel Bent Scissors
5064|14|94.32|Regular Air|-66.87|6.48|Gary McGarr|Manitoba|Home Office|Office Supplies|Paper|Xerox 217
5065|30|554.4295|Regular Air|34.01|20.99|Gary McGarr|Manitoba|Home Office|Technology|Telephones and Communication|1726 Digital Answering Machine
5066|45|153.27|Regular Air|60.29|3.69|Henry Goldwyn|Manitoba|Small Business|Office Supplies|Labels|Avery 487
5067|47|671.78|Regular Air|297.23|15.57|Thais Sissman|Manitoba|Small Business|Office Supplies|Envelopes|Park Ridge? Embossed Executive Business Envelopes
5068|12|262.09|Regular Air|58.69|19.98|Thais Sissman|Manitoba|Small Business|Furniture|Office Furnishings|12-1/2 Diameter Round Wall Clock
5069|28|1107.64|Regular Air|333.17|40.98|Troy Blackwell|Manitoba|Home Office|Office Supplies|Binders and Binder Accessories|"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"
5070|25|1119.91|Express Air|434.71|48.04|Jamie Frazer|Manitoba|Small Business|Office Supplies|Paper|Xerox 1937
5071|12|3534.56|Regular Air|763.32|300.65|Mick Crebagga|Manitoba|Home Office|Office Supplies|Appliances|Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room
5072|32|155.27|Regular Air|-151.55|4.98|Mick Crebagga|Manitoba|Home Office|Office Supplies|Paper|Xerox 1961
5073|29|221.33|Regular Air|77.33|7.28|Mick Crebagga|Manitoba|Home Office|Office Supplies|Paper|Post-it? ?Important Message? Note Pad, Neon Colors, 50 Sheets/Pad
5074|25|74.07|Regular Air|4.37|2.88|Joseph Airdo|Manitoba|Corporate|Office Supplies|Binders and Binder Accessories|Avery Durable Binders
5075|29|1529.0565|Regular Air|201.73|65.99|Joseph Airdo|Manitoba|Corporate|Technology|Telephones and Communication|StarTAC 7760
5076|7|855.03|Regular Air|-1.68|128.24|Evan Bailliet|Manitoba|Corporate|Furniture|Chairs & Chairmats|SAFCO Folding Chair Trolley
5077|31|196.58|Regular Air|-102.16|5.98|Evan Bailliet|Manitoba|Corporate|Technology|Computer Peripherals|"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack"
5078|19|75.19|Regular Air|-93.67|3.75|Tracy Collins|Manitoba|Corporate|Office Supplies|Labels|Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set
5079|10|6350.29|Regular Air|-735.97|599.99|Roy Skaria|Manitoba|Corporate|Technology|Copiers and Fax|Canon PC1080F Personal Copier
5080|23|1028.16|Regular Air|405.16|55.99|Irene Maddox|Manitoba|Consumer|Technology|Telephones and Communication|Accessory32
5081|5|346.23|Regular Air|8.46|60.98|Meg Tillman|Manitoba|Small Business|Office Supplies|Envelopes|"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
5082|22|249.24|Regular Air|-92.1|10.97|Thea Hudgings|Manitoba|Consumer|Technology|Computer Peripherals|Micro Innovations 104 Keyboard
5083|9|133.85|Express Air|-5.28|13.48|Rachel Payne|Manitoba|Consumer|Office Supplies|Storage & Organization|Tenex Personal Project File with Scoop Front Design, Black
5084|50|7827.51|Regular Air|2992.8|159.99|Tanja Norvell|Manitoba|Consumer|Technology|Computer Peripherals|Gyration RF Keyboard
5085|13|70.13|Regular Air|21.51|5.43|Craig Molinari|Manitoba|Small Business|Office Supplies|Paper|Wirebound Message Book, 4 per Page
5086|5|59.76|Regular Air|-10.34|10.98|Craig Molinari|Manitoba|Small Business|Office Supplies|Scissors, Rulers and Trimmers|Fiskars? Softgrip Scissors
5087|6|195.75|Regular Air|-31.24|33.29|Mike Gockenbach|Manitoba|Consumer|Technology|Computer Peripherals|Verbatim 4.7GB DVD-R
5088|3|185.16|Regular Air|-49.34|59.98|Nora Pelletier|Manitoba|Corporate|Office Supplies|Appliances|Belkin 8 Outlet SurgeMaster II Gold Surge Protector
5089|22|5144.94|Regular Air|729.06|256.99|Nora Pelletier|Manitoba|Corporate|Technology|Computer Peripherals|Hayes Optima 56K V.90 Internal Voice Modem
5090|46|1397.383|Regular Air|-135.86|35.99|Nora Pelletier|Manitoba|Corporate|Technology|Telephones and Communication|Accessory17
5091|43|287.61|Regular Air|-101.5|6.48|Valerie Takahito|Manitoba|Consumer|Office Supplies|Paper|Xerox 200
5092|23|128.52|Regular Air|42.8|5.84|Valerie Takahito|Manitoba|Consumer|Office Supplies|Pens & Art Supplies|Quartet Omega? Colored Chalk, 12/Pack
5093|41|1011.67|Regular Air|-74.64|24.98|Valerie Takahito|Manitoba|Consumer|Office Supplies|Storage & Organization|2300 Heavy-Duty Transfer File Systems by Perma
5094|18|31.13|Regular Air|-0.81|1.68|Thea Hudgings|Manitoba|Consumer|Office Supplies|Pens & Art Supplies|Prang Dustless Chalk Sticks
5095|26|7201.89|Delivery Truck|-650.11|296.18|Penelope Sewall|Manitoba|Home Office|Furniture|Tables|Hon 94000 Series Round Tables
5096|12|3156.6|Regular Air|454.26|276.2|Joy Daniels|Manitoba|Corporate|Furniture|Chairs & Chairmats|SAFCO Arco Folding Chair
5097|47|302.69|Express Air|125.65|6.35|Joy Daniels|Manitoba|Corporate|Office Supplies|Paper|"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""
5098|50|2040.39|Regular Air|221.09|40.99|Tanja Norvell|Manitoba|Corporate|Office Supplies|Paper|White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11
5099|15|272.8925|Regular Air|19.61|20.99|Russell D'Ascenzo|Manitoba|Consumer|Technology|Telephones and Communication|Accessory25
